User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1535.765
Computation started at:
Wed 25 Nov 11:26:53 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "15000",
        "seed": "300",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "500.0",
        "targetPop": "10000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true",
        "heatBath": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -76.0268

Starting heat bath excitation generator construction...
Heat bath excitation generator construction finished.
#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
       267         3939         3821       -76.0267720534      5531.4433178931    -38884.0559776221       510.5143486304     0.0021
       268         3965         3944       -76.0267720534      5561.7558274961    -38884.2632494117       510.5143486304     0.0021
       269         3991         3920       -76.0267720534      5585.5665213685    -38893.0241465606       510.6272616657     0.0021
       270         4008         3894       -76.0267720534      5599.1230033295    -38893.1534665107       510.6272616657     0.0022
       271         4019         3917       -76.0267720534      5617.2605563506    -38898.7440360697       510.6991210564     0.0021
       272         4043         3874       -76.0267720534      5658.3073450051    -38907.0157925703       510.8053756674     0.0022
       273         4062         3913       -76.0267720534      5676.9426383958    -38907.0863021241       510.8053756674     0.0022
       274         4080         3994       -76.0267720534      5701.6481051659    -38911.4907056483       510.8611108675     0.0021
       275         4111         4020       -76.0267720534      5735.3401741869    -38919.6478784330       510.9666285022     0.0022
       276         4131         4050       -76.0267720534      5758.2918582343    -38919.8657691913       510.9666285022     0.0021
       277         4162         4103       -76.0267720534      5793.6246831517    -38935.3777328134       511.1680313717     0.0022
       278         4194         4182       -76.0267720534      5821.3774735032    -38939.8326963892       511.2244470933     0.0021
       279         4202         4093       -76.0267720534      5831.6016669778    -38951.9584332087       511.3826063250     0.0023
       280         4213         4146       -76.0267720534      5857.2427650957    -38955.2830449960       511.4244772602     0.0021
       281         4239         4106       -76.0267720534      5887.3624809242    -38959.1269754010       511.4728605108     0.0022
       282         4267         4101       -76.0267720534      5918.9825391206    -38972.4084581807       511.6455166827     0.0021
       283         4286         4144       -76.0267720534      5936.8141970434    -38972.5847483705       511.6455166827     0.0023
       284         4305         4162       -76.0267720534      5962.2184355383    -38977.4072483327       511.7077519783     0.0023
       285         4326         4218       -76.0267720534      5972.9526851956    -38977.5128650787       511.7077519783     0.0022
       286         4339         4212       -76.0267720534      5993.1624522870    -38980.7626801335       511.7482926811     0.0023
       287         4347         4227       -76.0267720534      6010.2999223938    -38985.3557440914       511.8074296290     0.0022
       288         4360         4217       -76.0267720534      6022.7820076809    -38985.3297387620       511.8074296290     0.0023
       289         4376         4216       -76.0267720534      6041.9873435818    -38985.4238197354       511.8074296290     0.0023
       290         4387         4267       -76.0267720534      6065.2905547044    -38985.5239536149       511.8074296290     0.0022
       291         4423         4259       -76.0267720534      6096.3681297198    -38989.1783376964       511.8535492221     0.0023
       292         4438         4296       -76.0267720534      6118.1813814339    -38989.2627529611       511.8535492221     0.0022
       293         4452         4302       -76.0267720534      6136.5763926419    -39007.9987881893       512.0982978087     0.0024
       294         4487         4341       -76.0267720534      6185.2384971966    -39013.0392548489       512.1619875706     0.0023
       295         4519         4315       -76.0267720534      6209.8459055597    -39013.2232178755       512.1619875706     0.0024
       296         4546         4490       -76.0267720534      6243.3707549653    -39018.1971789736       512.2261997864     0.0023
       297         4559         4383       -76.0267720534      6243.5152395614    -39027.0689322272       512.3411590115     0.0024
       298         4563         4381       -76.0267720534      6246.3178554201    -39033.0956848395       512.4190319061     0.0024
       299         4569         4425       -76.0267720534      6260.6767602739    -39042.6249126056       512.5430055749     0.0023
       300         4587         4423       -76.0267720534      6289.7809192968    -39047.0825832804       512.5996647671     0.0024
       301         4606         4547       -76.0267720534      6313.1582822242    -39058.6399530160       512.7497060219     0.0023
       302         4627         4486       -76.0267720534      6346.9890592923    -39065.0164806307       512.8314874994     0.0025
       303         4647         4484       -76.0267720534      6355.0483976351    -39068.8730910790       512.8810195166     0.0024
       304         4664         4515       -76.0267720534      6378.1735065696    -39077.3681533423       512.9913149876     0.0023
       305         4675         4503       -76.0267720534      6402.8231224703    -39081.5591058896       513.0448958678     0.0024
       306         4697         4583       -76.0267720534      6414.2527782547    -39081.6754861772       513.0448958678     0.0024
       307         4713         4539       -76.0267720534      6437.3323751697    -39087.0063549142       513.1130456908     0.0025
       308         4737         4586       -76.0267720534      6470.4850525834    -39099.2523767977       513.2714560651     0.0024
       309         4760         4554       -76.0267720534      6487.1177874934    -39118.2688579542       513.5205303247     0.0024
       310         4775         4562       -76.0267720534      6498.7539384861    -39123.2251582559       513.5841871636     0.0024
       311         4787         4612       -76.0267720534      6528.2556506729    -39127.7783197266       513.6415712464     0.0025
       312         4812         4699       -76.0267720534      6559.1073519875    -39137.2752323134       513.7645673453     0.0025
       313         4838         4713       -76.0267720534      6590.7879311727    -39143.8026089525       513.8471118272     0.0025
       314         4862         4684       -76.0267720534      6597.1769738783    -39143.8666814482       513.8471118272     0.0024
       315         4868         4634       -76.0267720534      6609.9351815632    -39152.4904386987       513.9587277045     0.0025
       316         4880         4652       -76.0267720534      6631.7817781549    -39164.0541200350       514.1099210173     0.0025
       317         4892         4672       -76.0267720534      6646.7611751694    -39167.2069721148       514.1508581374     0.0024
       318         4905         4734       -76.0267720534      6660.5339848102    -39179.8396783485       514.3157966169     0.0025
       319         4918         4750       -76.0267720534      6685.4368339925    -39189.2362506453       514.4362143343     0.0026
       320         4939         4716       -76.0267720534      6706.5200336759    -39189.4320087580       514.4362143343     0.0024
       321         4966         4782       -76.0267720534      6737.6351603078    -39192.4799893135       514.4751242086     0.0025
       322         4976         4777       -76.0267720534      6752.4393442503    -39192.5378000375       514.4751242086     0.0025
       323         4990         4852       -76.0267720534      6770.3457794129    -39200.0477723682       514.5729361913     0.0025
       324         5007         4829       -76.0267720534      6784.8284006822    -39204.7976860241       514.6336630617     0.0026
       325         5024         4858       -76.0267720534      6802.9698528209    -39211.9444213831       514.7265935224     0.0025
       326         5036         4828       -76.0267720534      6821.7111056044    -39217.9428738445       514.8048209924     0.0025
       327         5057         4768       -76.0267720534      6855.1826784531    -39222.0402344543       514.8569655569     0.0026
       328         5073         4929       -76.0267720534      6868.5716848973    -39222.1663021701       514.8569655569     0.0025
       329         5100         4808       -76.0267720534      6899.9043205334    -39231.5348542261       514.9784546701     0.0026
       330         5120         4914       -76.0267720534      6918.1560588823    -39248.3059519314       515.1963130646     0.0026
       331         5149         4872       -76.0267720534      6956.7669364212    -39252.0089220272       515.2426859805     0.0026
       332         5178         5027       -76.0267720534      6982.1508549558    -39252.2131693189       515.2426859805     0.0026
       333         5195         4985       -76.0267720534      7003.4033400006    -39264.0339720915       515.3966108847     0.0027
       334         5215         4877       -76.0267720534      7021.1897004792    -39269.3023857630       515.4650757049     0.0025
       335         5233         5031       -76.0267720534      7045.9329064387    -39273.6901684418       515.5201661878     0.0026
       336         5251         5045       -76.0267720534      7064.9218736763    -39282.8853300196       515.6401486623     0.0026
       337         5285         5097       -76.0267720534      7105.5721505444    -39288.5019679330       515.7116740719     0.0027
       338         5317         5015       -76.0267720534      7133.6809039109    -39293.1611270517       515.7709411145     0.0027
       339         5328         5077       -76.0267720534      7136.2893138246    -39293.2432023587       515.7709411145     0.0026
       340         5336         5110       -76.0267720534      7160.4699630542    -39293.2922121079       515.7709411145     0.0027
