User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1544.062
Computation started at:
Wed 25 Nov 11:20:40 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "30000",
        "seed": "100",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "50.0",
        "targetPop": "1000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -128.496

#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
      4277          590           89      -128.4963497305       765.0217672776    -15033.4730251759       116.8001586867     0.0003
      4278          590           99      -128.4963497305       765.1938956010    -15033.4026723995       116.8001586867     0.0004
      4279          590           87      -128.4963497305       770.3334545066    -15033.7324832184       116.8001586867     0.0003
      4280          590           97      -128.4963497305       768.2312062413    -15033.7224651980       116.8001586867     0.0004
      4281          590          103      -128.4963497305       767.3553813172    -15033.5855107083       116.8001586867     0.0003
      4282          590           95      -128.4963497305       767.0503758396    -15033.3883675115       116.8001586867     0.0005
      4283          590           96      -128.4963497305       766.7231299293    -15033.1727413346       116.8001586867     0.0003
      4284          590           92      -128.4963497305       764.2919319540    -15033.2149071906       116.8001586867     0.0003
      4285          590           95      -128.4963497305       767.5516999945    -15032.9991605846       116.8001586867     0.0003
      4286          590          114      -128.4963497305       766.3591882447    -15033.2344020749       116.8001586867     0.0004
      4287          590          100      -128.4963497305       764.4103355693    -15033.2739170357       116.8001586867     0.0004
      4288          590           85      -128.4963497305       770.5410279768    -15033.2567915094       116.8001586867     0.0004
      4289          590           87      -128.4963497305       775.3690456059    -15033.3522304958       116.8001586867     0.0004
      4290          590           91      -128.4963497305       772.9178087286    -15033.3862863269       116.8001586867     0.0006
      4291          590           97      -128.4963497305       775.4927793583    -15033.1102183245       116.8001586867     0.0004
      4292          590           74      -128.4963497305       771.7158485794    -15032.9446203300       116.8001586867     0.0004
      4293          590           73      -128.4963497305       769.3668558362    -15032.8095374930       116.8001586867     0.0003
      4294          590          100      -128.4963497305       776.5513028739    -15032.8303800376       116.8001586867     0.0003
      4295          590           88      -128.4963497305       782.2218040320    -15033.0462222204       116.8001586867     0.0004
      4296          590          101      -128.4963497305       781.5590004908    -15033.0297758259       116.8001586867     0.0004
      4297          590           79      -128.4963497305       786.1710610531    -15033.1949067559       116.8001586867     0.0003
      4298          590           90      -128.4963497305       785.5061107592    -15033.0827096166       116.8001586867     0.0003
      4299          590           99      -128.4963497305       788.2424402862    -15033.0964644651       116.8001586867     0.0004
      4300          590           77      -128.4963497305       788.8416729959    -15033.0099538604       116.8001586867     0.0006
      4301          590           99      -128.4963497305       794.7381448554    -15033.0662527814       116.8001586867     0.0004
      4302          590           96      -128.4963497305       796.8746819342    -15033.2322105954       116.8001586867     0.0004
      4303          590          103      -128.4963497305       795.3671848296    -15033.1996236868       116.8001586867     0.0004
      4304          590           94      -128.4963497305       798.3113652004    -15033.2477687821       116.8001586867     0.0004
      4305          590           90      -128.4963497305       796.2724487787    -15033.2796802434       116.8001586867     0.0004
      4306          590           94      -128.4963497305       797.5760351259    -15033.2499843911       116.8001586867     0.0004
      4307          590           83      -128.4963497305       796.1939095353    -15033.1332926786       116.8001586867     0.0004
      4308          590           87      -128.4963497305       794.3841119357    -15033.1649942145       116.8001586867     0.0004
      4309          590          103      -128.4963497305       792.7354605376    -15032.9854868247       116.8001586867     0.0004
      4310          590          101      -128.4963497305       791.5306476657    -15032.9406993776       116.8001586867     0.0003
      4311          590           96      -128.4963497305       793.9961769472    -15032.8259024224       116.8001586867     0.0004
      4312          590           87      -128.4963497305       793.2328530629    -15033.0123805443       116.8001586867     0.0004
      4313          590           97      -128.4963497305       793.5488089858    -15032.9391437591       116.8001586867     0.0004
